Троицкие бани;услуги бань;город Москва, город Троицк, Октябрьский проспект, дом 14;37.2972534187820980;55.4757745346671670
Баня (ООО «АИР»);услуги бань;город Москва, поселение Михайлово-Ярцевское, село Михайловское, дом 15;37.1549140161382000;55.4207416504326100
Баня (ИП Гаврилин Б.Г.);услуги бань;город Москва, поселение Рязановское, посёлок Фабрики имени 1 Мая, дом 5;37.5263189457125040;55.4790387884420470
Баня (ИП Макаркина О.Г.);услуги бань;город Москва, поселение Рязановское, посёлок Остафьево, дом 24А, строение 1;37.4856109999999990;55.4991576836925870
Банный комплекс Глория;услуги бань;город Москва, поселение Московский, посёлок Ульяновского Лесопарка, владение 2А;37.3435250000000000;55.6165047171628760
Баня, сауна (ИП Климов В А.);услуги бань;город Москва, поселение Сосенское, деревня Сосенки, владение 124;37.4522487143069820;55.5606671232517470
ТАЁЖНЫЕ БАНИ;услуги бань;город Москва, Волоколамское шоссе, дом 89, корпус 1;37.4113442229868980;55.8278454938343530
Перовские бани;услуги бань;город Москва, 3-й проезд Перова Поля, дом 8, строение 1;37.7722157055642780;55.7514546048151800
Лефортовские бани;услуги бань;город Москва, улица Лефортовский Вал, дом 9А, строение 1;37.7041155499993790;55.7588583601253870
Скандинавский центр здоровья;услуги бань;город Москва, 2-я Кабельная улица, дом 2, строение 25;37.7107757625917020;55.7489459496119370
Усадьба Банная;услуги бань;город Москва, Проектируемый проезд № 995, дом Б/Н, строение 2;37.5010770000000000;55.8276720000000000
Парная № 1;услуги бань;город Москва, Нижегородская улица, дом 58, корпус 3;37.7058740000000010;55.7343157511228140
Живица;услуги бань;город Москва, Новая Басманная улица, дом 16, строение 8;37.6593200000000080;55.7693297612848080
Городские бани;услуги бань;город Москва, Усачёва улица, владение 10, строение 1/1;37.5684343722215460;55.7268119680140190
Афина;услуги бань;город Москва, Малая Почтовая улица, дом 12, строение 5;37.6890780000000020;55.7723497621627540
Сауна «Нова»;услуги бань;город Москва, Лукинская улица, дом 9, корпус 1;37.3382398568983550;55.6430024434352360
Леда;услуги бань;город Москва, улица Куусинена, дом 19А;37.5112769999999930;55.7879987667159580
Царицынские Бани;услуги бань;город Москва, Луганская улица, дом 10;37.6677540000000090;55.6224387188648420
Усадьба банная;услуги бань;город Москва, улица Панфилова, дом 12;37.4959329999999940;55.8042937714637690
Северные бани;услуги бань;город Москва, 3-я Северная линия, дом 2;37.5520970000000030;55.9427728120876750
Марфинские Бани;услуги бань;Российская Федерация, город Москва, внутригородская территория муниципальный округ Марфино, Гостиничный проезд, дом 6, корпус 2;37.5767176289972000;55.8443839850952000
Банный клуб ОЛИМП;услуги бань;город Москва, Октябрьская улица, дом 33;37.6131669999999900;55.7888927669762470
