ГБОУ школа № 1502;город Москва, шоссе Энтузиастов, дом 96Г;37.829569637846;55.760299953532
ГБОУ школа № 1517;город Москва, улица Маршала Тухачевского, дом 58, корпус 2;37.458128618593;55.779778815749
ГБОУ школа № 1788;город Москва, поселение Внуковское, улица Анны Ахматовой, дом 16А;37.321944575735;55.634448548051
ГБОУ школа № 1413;город Москва, Белозерская улица, дом 13;37.621333823967;55.898453164873
ГБОУ школа № 771;город Москва, Учинская улица, дом 4;37.534913053247;55.882400295857
ГБОУ школа № 504;город Москва, Автозаводская улица, дом 8;37.630636096001;55.669341173065
ГБОУ школа № 777;город Москва, 3-я Институтская улица, дом 12, корпус 2;37.760280042909;55.727640122111
ГБОУ школа № 1524;город Москва, Шоссейная улица, дом 10;37.7201202549543;55.6905684903978
ГБОУ школа № 1158;город Москва, микрорайон Северное Чертаново, корпус 810;37.597194735096;55.631026901974
ГБОУ школа № 2051;город Москва, проспект Защитников Москвы, дом 3, корпус 2;37.918482795408;55.702315586841
ГБПОУ ПК № 10;город Москва, улица Фёдора Полетаева, дом 2, корпус 7;37.77342906713;55.7146048976328
ГБОУ школа № 7;город Москва, улица Марии Ульяновой, дом 5А;37.533552917331;55.682511176595
ГБОУ школа Марьина Роща;город Москва, Октябрьский переулок, дом 11;37.609539921564;55.78657929564
ГБОУ школа «Кузьминки»;город Москва, Волгоградский проспект, дом 104, корпус 2;37.773138357368;55.700279850995
ГБОУ школа «Интеграл»;город Москва, Кастанаевская улица, дом 10;37.500337146157;55.738492787815
ГБОУ школа № 1566;город Москва, Мячковский бульвар, дом 16, корпус 2;37.746446349963;55.656038530098
ГБОУ школа № 1310;город Москва, Перовская улица, дом 42А;37.782111534782;55.743625785214
ГБОУ школа № 1539;город Москва, Новоалексеевская улица, дом 8;37.640514761237;55.80924977758
ГБОУ школа № 1234;город Москва, Новинский бульвар, дом 20, строение 1;37.580906110662;55.751651121594
ГБОУ школа № 507;город Москва, улица Садовники, дом 13, строение 2;37.653419494782;55.665757520266
ГАОУ «Школа № 1518»;город Москва, улица Бочкова, дом 5, корпус 1;37.635017395194;55.8031056475
