Кузьминки, вход-выход 6 в западный вестибюль;37.763751;55.705308
Кузьминки, вход-выход 7 в западный вестибюль;37.7640246;55.7060321
Кузьминки, вход-выход 3 в восточный вестибюль;37.767415;55.704826
Кунцевская, вход-выход 1 в западный вестибюль (Ф);37.445477;55.730675
Кунцевская, вход-выход 2 в восточный вестибюль (Ф);37.446469;55.73082
Кунцевская, вход-выход 1 в западный вестибюль;37.445568;55.730541
Кунцевская, вход-выход 2 в восточный вестибюль;37.446528;55.730666
Курская, вход-выход 1 в вестибюль;37.658992;55.758613
Курская, вход-выход 3 в вестибюль;37.660253;55.758450
Курская, вход-выход 2 в вестибюль с Курского вокзала;37.660403;55.758199
Курская, вход-выход 4 в вестибюль;37.6618065;55.7600121
Кутузовская, вход-выход 2 в южный вестибюль;37.534991;55.739483
Кутузовская, вход-выход 1 в северный вестибюль;37.534309;55.740612
Ленинский проспект, вход-выход 1 в южный вестибюль;37.585043;55.706913
Марьино, вход-выход 5 в северный вестибюль;37.743045;55.651236
Марьино, вход-выход 6 в северный вестибюль;37.7431633;55.6509113
Маяковская, вход-выход 1 в северный вестибюль;37.594548;55.771143
Маяковская, вход-выход 4 в южный вестибюль;37.596533;55.76926
Нагорная, вход-выход 2 в вестибюль;37.6110945;55.6728519
Нахимовский проспект, вход-выход 3 в северный вестибюль;37.6062028;55.663502
Нахимовский проспект, вход-выход 5 в северный вестибюль;37.6069995;55.6635432
Нахимовский проспект, вход-выход 2 в южный вестибюль;37.6041081;55.661613
Нахимовский проспект, вход-выход 1 в южный вестибюль;37.6047437;55.6617517
Нахимовский проспект, вход-выход 4 в северный вестибюль;37.6061591;55.6637839
Новогиреево, вход-выход 7 в западный вестибюль;37.8145804;55.7522622
Новогиреево, вход-выход 5 в западный вестибюль;37.81491;55.751722
Новогиреево, вход-выход 3 в восточный вестибюль;37.8185824;55.7512382
Новогиреево, вход-выход 1 в восточный вестибюль;37.8184026;55.7516932
Новокосино, вход-выход 1 в восточный вестибюль;37.8655979;55.7461213
Новокосино, вход-выход 2 в восточный вестибюль;37.8658385;55.744476
Новокосино, вход-выход 4 в западный вестибюль;37.862832;55.743829
Новокосино, вход-выход 3 в западный вестибюль;37.8623576;55.7441695
Новокосино, вход-выход 5 в западный вестибюль;37.861671;55.745471
Пятницкое шоссе, вход-выход 3 в южный вестибюль;37.354253;55.8546831
Пятницкое шоссе, вход-выход 2 в южный вестибюль;37.354014;55.855143
Пятницкое шоссе, вход-выход 5 в южный вестибюль;37.353016;55.855288
Телецентр, выход из вестибюля;37.609212;55.8217898
Тёплый стан, вход-выход 8 в северный вестибюль;37.505166;55.619857
Тёплый стан, вход-выход 7 в северный вестибюль;37.5063141;55.6198202
Медведково, вход-выход 20 в южный вестибюль;37.661274;55.886025
Митино, вход-выход 8 в южный вестибюль;37.363824;55.845533
Митино, вход-выход 6 в северный вестибюль;37.361271;55.846763
Митино, вход-выход 1 в северный вестибюль;37.360512;55.845982
Молодёжная, вход-выход 1 в западный вестибюль;37.415869;55.741246
Молодёжная, вход-выход 2 в восточный вестибюль;37.417866;55.740201
Мякинино, вход-выход 3 в южный вестибюль;37.385197;55.823540
Нагатинская, вход-выход 4 в южный вестибюль;37.6209364;55.6822357
Нагатинская, вход-выход 2 в южный вестибюль;37.621332;55.682143
Охотный ряд, вход-выход 3 в южный вестибюль;37.614745;55.757306
Охотный ряд, вход-выход 4 в южный вестибюль;37.615083;55.757195
Охотный ряд, вход-выход 6 в южный вестибюль;37.615929;55.756667
Охотный ряд, вход-выход 7 в южный вестибюль;37.617727;55.756080
Охотный ряд, вход-выход 5 в южный вестибюль;37.615630;55.756804
Павелецкая, вход 1 в вестибюль;37.6362414;55.7313438
Нагатинская, вход-выход 1 в южный вестибюль;37.621783;55.682188
Нагатинская, вход-выход 5 в северный вестибюль;37.6227098;55.68417
Нагорная, вход-выход 1 в вестибюль;37.6103001;55.6729139
Павелецкая, вход-выход 3 в вестибюль;37.639543;55.729861
Парк культуры, вход-выход 2 в вестибюль;37.5949799;55.7360872
Парк Победы, вход-выход 4 в вестибюль;37.51592;55.736440
Парк Победы, вход-выход 5 в вестибюль;37.517105;55.735804
Парк Победы, вход-выход 3 в вестибюль;37.517599;55.736310
Парк Победы, вход-выход 2 в вестибюль;37.517692;55.735922
Парк Победы, вход-выход 1 в вестибюль;37.517273;55.736633
Партизанская, вход-выход 1 в вестибюль;37.7496596;55.7884901
Медведково, вход-выход 19 в северный вестибюль;37.6614571;55.8879931
Международная, вход-выход 3 во 2-й вестибюль;37.533378;55.747892
Менделеевская, вход-выход 2 в вестибюль;37.5987019;55.7814401
Менделеевская, вход-выход 4 в вестибюль;37.599007;55.781943
Менделеевская, вход-выход 3 в вестибюль;37.5984772;55.7816926
Митино, вход-выход 3 в северный вестибюль;37.359469;55.846255
Митино, вход-выход 5 в северный вестибюль;37.361159;55.846321
Митино, вход-выход 10 в южный вестибюль;37.363396;55.844829
Митино, вход-выход 7 в северный вестибюль;37.360486;55.847006
Пражская, вход-выход 6 в южный вестибюль;37.6032311;55.6115949
Преображенская площадь, вход-выход 13 в южный вестибюль;37.7148632;55.795534
Преображенская площадь, вход-выход 12 в южный вестибюль;37.7148765;55.7953081
Преображенская площадь, вход-выход 2 в северный вестибюль;37.716974;55.796922
Преображенская площадь, вход-выход 6 в северный вестибюль;37.71706;55.795982
Преображенская площадь, вход-выход 1 в северный вестибюль;37.7166493;55.7968666
Преображенская площадь, вход-выход 5 в северный вестибюль;37.717543;55.796064
Пролетарская, вход-выход 4 в 1-й вестибюль;37.664368;55.7317821
Пролетарская, вход-выход 9 в 1-й вестибюль;37.6645773;55.7312101
Пролетарская, вход-выход 8 в 1-й вестибюль;37.664926;55.73131
Проспект Вернадского, вход-выход 7 в северный вестибюль;37.5071875;55.6778375
Проспект Мира, вход 1 в вестибюль;37.633349;55.7819543
Проспект Мира, вход-выход 1 в вестибюль;37.6335334;55.7795686
Профсоюзная, вход-выход 4 в южный вестибюль;37.5618179;55.6772799
Профсоюзная, вход-выход 1 в южный вестибюль;37.5623706;55.6770979
Профсоюзная, вход-выход 6 в северный вестибюль;37.5635613;55.6788868
Профсоюзная, вход-выход 7 в северный вестибюль;37.5640979;55.6786988
Пушкинская, вход-выход 4 в совмещенный вестибюль;37.6038161;55.7654151
Полянка, вход-выход 1 в вестибюль;37.6186237;55.7368106
Пражская, вход-выход 12 в северный вестибюль;37.604379;55.613775
Пражская, вход-выход 1 в южный вестибюль;37.604446;55.6114647
