Галерея «На Шаболовке»;г Москва,г Москва,ул Серпуховский Вал,д 24;37.61017;55.712847
Галерея «Пересветов переулок»;г Москва,г Москва,пер Пересветов,д 4 корп. 1;37.66162633895874;55.71475570306807
Галерея «На Песчаной»;г Москва,г Москва,ул Новопесчаная,д 23 корп. 7;37.51299900000001;55.792989
Галерея «Измайлово»;г Москва,г Москва,проезд Измайловский,д 4;37.77025;55.790914
Галерея «Загорье»;г Москва,г Москва,ул Лебедянская,д 24;37.685951999999986;55.583963
Галерея «Печатники»;г Москва,г Москва,ул Батюнинская,д 14;37.70588599999999;55.659531
Объединение «Выставочные залы Москвы»;г Москва,г Москва,пер Колобовский 1-й,д 16;37.618686;55.768355
Дом-музей академика С. П. Королева;г Москва,г Москва,ул Останкинская 1-я,д 28;37.632026;55.823277
Музей московских стрельцов «Стрелецкие палаты»;г Москва,г Москва,пер Лаврушинский,д 17;37.62241780757905;55.74118760974889
Арт-галерея MSK Eastside;г Москва,г Москва,пер Леонтьевский,д 5;37.60112643241883;55.75848786756168
Мемориальная квартира А. И. Сумбатова-Южина;г Москва,г Москва,пер Палашёвский Б.,д 5/1;37.598366;55.764278
Выставочный зал Государственного музея А. С. Пушкина на Арбате;г Москва,г Москва,ул Арбат,д 55/32;37.585359;55.747373
Президиум и выставочные залы Российской академии художеств;г Москва,г Москва,ул Пречистенка,д 21;37.59279549121857;55.740913127663816
Творческое пространство фотоLофт.москва;г Москва,г Москва,ул Бухвостова 1-я,д 12/11;37.713405;55.796987
Государственный музей-заповедник «Царицыно»;г Москва,г Москва,ул Дольская,д 1;37.683931;55.616625
Музей Международного нумизматического клуба;г Москва,г Москва,пер Афанасьевский Б.,д 24;37.597288;55.749344
Музей современного искусства «Гараж»;г Москва,г Москва,ул Крымский Вал,д 9;37.60167360305787;55.72786376375766
Усадьба князей Голицыных;г Москва,г Москва,ул Волхонка,д 14;37.604161;55.746416
Музей истории МИСиС;г Москва,г Москва,пр-кт Ленинский,д 4;37.609443;55.728312
Дворец царя Алексея Михайловича;г Москва,г Москва,пр-кт Андропова,д 39;37.656963;55.655752
Галерея «Агентство. Art Ru»;г Москва,г Москва,наб Озерковская,д 26;37.63737187962342;55.7396502952469
Выставочный комплекс Исторического музея;г Москва,г Москва,пл Революции,д 2/3;37.618641;55.7563
Выставочный комплекс «Артиллерийский двор»;г Москва,г Москва,ул Никольская,д 5/1;37.61841595172882;55.75558687551649
Музей народной игрушки «Забавушка»;г Москва,г Москва,ул Пугачевская 1-я,д 17;37.73306;55.796415
Музей спортивной славы ЦСКА;г Москва,г Москва,пр-кт Ленинградский,д 39/1;37.539491;55.790919
Музей-театр «Булгаковский дом»;г Москва,г Москва,ул Садовая Б.,д 10;37.59360015392304;55.767228858478234
Галерея «РОСИЗО» на ВДНХ;г Москва,г Москва,пр-кт Мира,д 119;37.631829;55.831691
Народная галерея;г Москва,г Москва,пер Потаповский,д 16/5;37.641396;55.759137
Комплекс Передних ворот;г Москва,г Москва,пр-кт Андропова,д 39;37.669333;55.667589
Домик Петра I на Государевом дворе Коломенского;г Москва,г Москва,пр-кт Андропова,д 39;37.66711950302124;55.66738905723197
Экспозиция «Усадьба коломенского крестьянина»;г Москва,г Москва,пр-кт Андропова,д 39;37.68059492111207;55.67205805304408
Экспозиция «Усадьба пасечника»;г Москва,г Москва,пр-кт Андропова,д 39;37.66460799999999;55.668158
Экспозиция «Усадьба кузнеца»;г Москва,г Москва,пр-кт Андропова,д 39;37.680814;55.672006
Московский музей народной графики;г Москва,г Москва,пер Головин М.,д 10;37.634416;55.768998
Экспозиция «Соколиный двор»;г Москва,г Москва,пр-кт Андропова,д 39;37.680814;55.672006
Экспозиция «Конюшенный двор»;г Москва,г Москва,пр-кт Андропова,д 39;37.66131999999999;55.66407
Экспозиция «Голландский домик Петра I»;г Москва,г Москва,ул Жужа;37.67957031726837;55.672061084677765
Выставочный зал в Атриуме;г Москва,г Москва,пр-кт Андропова,д 39;37.665165;55.672016
Дворец Н. А. Дурасова в музее-усадьбе Люблино;г Москва,г Москва,ул Летняя,д 1;37.74303674697877;55.68843149701136
Театральная школа в музее-усадьбе «Люблино»;г Москва,г Москва,ул Летняя,д 2;37.743866999999995;55.688005
Музей-квартира А. М. Васнецова;г Москва,г Москва,пер Фурманный,д 6;37.648526430130005;55.763790163635065
Музей-мастерская Зураба Церетели;г Москва,г Москва,ул Грузинская Б.,д 15;37.57696;55.766162
Музей мировой каллиграфии;г Москва,г Москва,просек Лучевой 5-й,д 2;37.67587959766388;55.800316110902244
